Token ID,Owner Address,Attribute rank,Attribute specie
1483,real_owner_address,,
1484,real_owner_address,,
1486,real_owner_address,,
1487,real_owner_address,,
1488,real_owner_address,,
1489,real_owner_address,,
1490,real_owner_address,,
1491,real_owner_address,,
1492,real_owner_address,,
1493,real_owner_address,,
1494,real_owner_address,,
1495,real_owner_address,,
1496,real_owner_address,,
1497,real_owner_address,,
1498,real_owner_address,,
1500,real_owner_address,,
1501,real_owner_address,,
1502,real_owner_address,,
1504,real_owner_address,,
1505,real_owner_address,,
1506,real_owner_address,,
1507,real_owner_address,,
1508,real_owner_address,,
1509,real_owner_address,,
1510,real_owner_address,,
1511,real_owner_address,,
1512,real_owner_address,,
1513,real_owner_address,,
1514,real_owner_address,,
1517,real_owner_address,,
1518,real_owner_address,,
1519,real_owner_address,,
1520,real_owner_address,,
1523,real_owner_address,,
1524,real_owner_address,,
1525,real_owner_address,,
1526,real_owner_address,,
1527,real_owner_address,,
1528,real_owner_address,,
1530,real_owner_address,,
1531,real_owner_address,,
1532,real_owner_address,,
1533,real_owner_address,,
1534,real_owner_address,,
1535,real_owner_address,,
1538,real_owner_address,,
1539,real_owner_address,,
1540,real_owner_address,,
1543,real_owner_address,,
1544,real_owner_address,,
1545,real_owner_address,,
1546,real_owner_address,,
1547,real_owner_address,,
1548,real_owner_address,,
1550,real_owner_address,,
1551,real_owner_address,,
1552,real_owner_address,,
1553,real_owner_address,,
1554,real_owner_address,,
1556,real_owner_address,,
1560,real_owner_address,,
1563,real_owner_address,,
1564,real_owner_address,,
1566,real_owner_address,,
1568,real_owner_address,,
1570,real_owner_address,,
1571,real_owner_address,,
1572,real_owner_address,,
1573,real_owner_address,,
1574,real_owner_address,,
1575,real_owner_address,,
1576,real_owner_address,,
1577,real_owner_address,,
1578,real_owner_address,,
1579,real_owner_address,,
1580,real_owner_address,,
1581,real_owner_address,,
1582,real_owner_address,,
1583,real_owner_address,,
1584,real_owner_address,,
1585,real_owner_address,,
1586,real_owner_address,,
1590,real_owner_address,,
1591,real_owner_address,,
1593,real_owner_address,,
1595,real_owner_address,,
1596,real_owner_address,,
1597,real_owner_address,,
1599,real_owner_address,,
1600,real_owner_address,,
1602,real_owner_address,,
1603,real_owner_address,,
1606,real_owner_address,,
1607,real_owner_address,,
1608,real_owner_address,,
1609,real_owner_address,,
1611,real_owner_address,,
1612,real_owner_address,,
1613,real_owner_address,,
1614,real_owner_address,,
1615,real_owner_address,,
1616,real_owner_address,,
1617,real_owner_address,,
1619,real_owner_address,,
1621,real_owner_address,,
1622,real_owner_address,,
1623,real_owner_address,,
1624,real_owner_address,,
1626,real_owner_address,,
1627,real_owner_address,,
1629,real_owner_address,,
1630,real_owner_address,,
1631,real_owner_address,,
1633,real_owner_address,,
1634,real_owner_address,,
1635,real_owner_address,,
1636,real_owner_address,,
1637,real_owner_address,,
1638,real_owner_address,,
1640,real_owner_address,,
1642,real_owner_address,,
1643,real_owner_address,,
1644,real_owner_address,,
1645,real_owner_address,,
1646,real_owner_address,,
1648,real_owner_address,,
1650,real_owner_address,,
1652,real_owner_address,,
1654,real_owner_address,,
1655,real_owner_address,,
1656,real_owner_address,,
1657,real_owner_address,,
1659,real_owner_address,,
1662,real_owner_address,,
1663,real_owner_address,,
1665,real_owner_address,,
1666,real_owner_address,,
1668,real_owner_address,,
1669,real_owner_address,,
1670,real_owner_address,,
1671,real_owner_address,,
1672,real_owner_address,,
1673,real_owner_address,,
1674,real_owner_address,,
1675,real_owner_address,,
1676,real_owner_address,,
1677,real_owner_address,,
1679,real_owner_address,,
1680,real_owner_address,,
1681,real_owner_address,,
1682,real_owner_address,,
1684,real_owner_address,,
1685,real_owner_address,,
1686,real_owner_address,,
1688,real_owner_address,,
1689,real_owner_address,,
1690,real_owner_address,,
1691,real_owner_address,,
1692,real_owner_address,,
1693,real_owner_address,,
1695,real_owner_address,,
1696,real_owner_address,,
1697,real_owner_address,,
1698,real_owner_address,,
1700,real_owner_address,,
1701,real_owner_address,,
1703,real_owner_address,,
1704,real_owner_address,,
1705,real_owner_address,,
1708,real_owner_address,,
1711,real_owner_address,,
1712,real_owner_address,,
1713,real_owner_address,,
1715,real_owner_address,,
1716,real_owner_address,,
1717,real_owner_address,,
1718,real_owner_address,,
1719,real_owner_address,,
1720,real_owner_address,,
1721,real_owner_address,,
1722,real_owner_address,,
1724,real_owner_address,,
1725,real_owner_address,,
1726,real_owner_address,,
1727,real_owner_address,,
1728,real_owner_address,,
1729,real_owner_address,,
1730,real_owner_address,,
1731,real_owner_address,,
1733,real_owner_address,,
1736,real_owner_address,,
1737,real_owner_address,,
1738,real_owner_address,,
1739,real_owner_address,,
1740,real_owner_address,,
1741,real_owner_address,,
1742,real_owner_address,,
1743,real_owner_address,,
1744,real_owner_address,,
1745,real_owner_address,,
1748,real_owner_address,,
1749,real_owner_address,,
1750,real_owner_address,,
1753,real_owner_address,,
1754,real_owner_address,,
1755,real_owner_address,,
1758,real_owner_address,,
1759,real_owner_address,,
1760,real_owner_address,,
1762,real_owner_address,,
1763,real_owner_address,,
1764,real_owner_address,,
1765,real_owner_address,,
1766,real_owner_address,,
1767,real_owner_address,,
1770,real_owner_address,,
1771,real_owner_address,,
1772,real_owner_address,,
1773,real_owner_address,,
1774,real_owner_address,,
1775,real_owner_address,,
1776,real_owner_address,,
1777,real_owner_address,,
1778,real_owner_address,,
1780,real_owner_address,,
1782,real_owner_address,,
1783,real_owner_address,,
1784,real_owner_address,,
1785,real_owner_address,,
1787,real_owner_address,,
1788,real_owner_address,,
1789,real_owner_address,,
1791,real_owner_address,,
1792,real_owner_address,,
1796,real_owner_address,,
1797,real_owner_address,,
1798,real_owner_address,,
1799,real_owner_address,,
1801,real_owner_address,,
1802,real_owner_address,,
1803,real_owner_address,,
1804,real_owner_address,,
1805,real_owner_address,,
1806,real_owner_address,,
1807,real_owner_address,,
1808,real_owner_address,,
1809,real_owner_address,,
1812,real_owner_address,,
1813,real_owner_address,,
1815,real_owner_address,,
1816,real_owner_address,,
1818,real_owner_address,,
1820,real_owner_address,,
1821,real_owner_address,,
1823,real_owner_address,,
1824,real_owner_address,,
1825,real_owner_address,,
1826,real_owner_address,,
1828,real_owner_address,,
1829,real_owner_address,,
1830,real_owner_address,,
1831,real_owner_address,,
1832,real_owner_address,,
1834,real_owner_address,,
1835,real_owner_address,,
1836,real_owner_address,,
1837,real_owner_address,,
1840,real_owner_address,,
1841,real_owner_address,,
1842,real_owner_address,,
1844,real_owner_address,,
1845,real_owner_address,,
1846,real_owner_address,,
1847,real_owner_address,,
1848,real_owner_address,,
1849,real_owner_address,,
1851,real_owner_address,,
1853,real_owner_address,,
1854,real_owner_address,,
1855,real_owner_address,,
1856,real_owner_address,,
1858,real_owner_address,,
1859,real_owner_address,,
1860,real_owner_address,,
1862,real_owner_address,,
1864,real_owner_address,,
1865,real_owner_address,,
1866,real_owner_address,,
1867,real_owner_address,,
1868,real_owner_address,,
1869,real_owner_address,,
1870,real_owner_address,,
1871,real_owner_address,,
1872,real_owner_address,,
1873,real_owner_address,,
1874,real_owner_address,,
1875,real_owner_address,,
1876,real_owner_address,,
1877,real_owner_address,,
1878,real_owner_address,,
1879,real_owner_address,,
1881,real_owner_address,,
1882,real_owner_address,,
1883,real_owner_address,,
1885,real_owner_address,,
1886,real_owner_address,,
1887,real_owner_address,,
1888,real_owner_address,,
1889,real_owner_address,,
1890,real_owner_address,,
1892,real_owner_address,,
1893,real_owner_address,,
1895,real_owner_address,,
1896,real_owner_address,,
1897,real_owner_address,,
1899,real_owner_address,,
1900,real_owner_address,,
1901,real_owner_address,,
1902,real_owner_address,,
1903,real_owner_address,,
1905,real_owner_address,,
1907,real_owner_address,,
1908,real_owner_address,,
1909,real_owner_address,,
1911,real_owner_address,,
1912,real_owner_address,,
1913,real_owner_address,,
1914,real_owner_address,,
1916,real_owner_address,,
1917,real_owner_address,,
1918,real_owner_address,,
1919,real_owner_address,,
1920,real_owner_address,,
1921,real_owner_address,,
1924,real_owner_address,,
1925,real_owner_address,,
1926,real_owner_address,,
1928,real_owner_address,,
1929,real_owner_address,,
1930,real_owner_address,,
1931,real_owner_address,,
1932,real_owner_address,,
1934,real_owner_address,,
1935,real_owner_address,,
1936,real_owner_address,,
1937,real_owner_address,,
1938,real_owner_address,,
1939,real_owner_address,,
1940,real_owner_address,,
1941,real_owner_address,,
1942,real_owner_address,,
1943,real_owner_address,,
1944,real_owner_address,,
1945,real_owner_address,,
1947,real_owner_address,,
1948,real_owner_address,,
1949,real_owner_address,,
1950,real_owner_address,,
1951,real_owner_address,,
1953,real_owner_address,,
1954,real_owner_address,,
1955,real_owner_address,,
1956,real_owner_address,,
1957,real_owner_address,,
1958,real_owner_address,,
1959,real_owner_address,,
1960,real_owner_address,,
1961,real_owner_address,,
1964,real_owner_address,,
1965,real_owner_address,,
1966,real_owner_address,,
1967,real_owner_address,,
1968,real_owner_address,,
1969,real_owner_address,,
1970,real_owner_address,,
1971,real_owner_address,,
1972,real_owner_address,,
1973,real_owner_address,,
1974,real_owner_address,,
1977,real_owner_address,,
1978,real_owner_address,,
1980,real_owner_address,,
1981,real_owner_address,,
1982,real_owner_address,,
1983,real_owner_address,,
1984,real_owner_address,,
1985,real_owner_address,,
1986,real_owner_address,,
1988,real_owner_address,,
1989,real_owner_address,,
1991,real_owner_address,,
1992,real_owner_address,,
1993,real_owner_address,,
1994,real_owner_address,,
1995,real_owner_address,,
1996,real_owner_address,,
1997,real_owner_address,,
1998,real_owner_address,,
1999,real_owner_address,,
2000,real_owner_address,,
2001,real_owner_address,,
2002,real_owner_address,,
2004,real_owner_address,,
2006,real_owner_address,,
2007,real_owner_address,,
2009,real_owner_address,,
2010,real_owner_address,,
2011,real_owner_address,,
2012,real_owner_address,,
2013,real_owner_address,,
2014,real_owner_address,,
2016,real_owner_address,,
2017,real_owner_address,,
2018,real_owner_address,,
2019,real_owner_address,,
2022,real_owner_address,,
2023,real_owner_address,,
2024,real_owner_address,,
2025,real_owner_address,,
2028,real_owner_address,,
2029,real_owner_address,,
2030,real_owner_address,,
2031,real_owner_address,,
2032,real_owner_address,,
2033,real_owner_address,,
2034,real_owner_address,,
2036,real_owner_address,,
2037,real_owner_address,,
2038,real_owner_address,,
2039,real_owner_address,,
2040,real_owner_address,,
2041,real_owner_address,,
2042,real_owner_address,,
2043,real_owner_address,,
2044,real_owner_address,,
2045,real_owner_address,,
2046,real_owner_address,,
2047,real_owner_address,,
2049,real_owner_address,,
2050,real_owner_address,,
2051,real_owner_address,,
2054,real_owner_address,,
2055,real_owner_address,,
2056,real_owner_address,,
2057,real_owner_address,,
2058,real_owner_address,,
2059,real_owner_address,,
2060,real_owner_address,,
2061,real_owner_address,,
2062,real_owner_address,,
2063,real_owner_address,,
2065,real_owner_address,,
2066,real_owner_address,,
2067,real_owner_address,,
2068,real_owner_address,,
2069,real_owner_address,,
2071,real_owner_address,,
2072,real_owner_address,,
2073,real_owner_address,,
2074,real_owner_address,,
2075,real_owner_address,,
2076,real_owner_address,,
2078,real_owner_address,,
2079,real_owner_address,,
2080,real_owner_address,,
2081,real_owner_address,,
2082,real_owner_address,,
2083,real_owner_address,,
2084,real_owner_address,,
2085,real_owner_address,,
2086,real_owner_address,,
2087,real_owner_address,,
2089,real_owner_address,,
2090,real_owner_address,,
2092,real_owner_address,,
2093,real_owner_address,,
2095,real_owner_address,,
2097,real_owner_address,,
2098,real_owner_address,,
2099,real_owner_address,,
2100,real_owner_address,,
2101,real_owner_address,,
2103,real_owner_address,,
2104,real_owner_address,,
2105,real_owner_address,,
2106,real_owner_address,,
2107,real_owner_address,,
2108,real_owner_address,,
2109,real_owner_address,,
2110,real_owner_address,,
2111,real_owner_address,,
2113,real_owner_address,,
2114,real_owner_address,,
2115,real_owner_address,,
2116,real_owner_address,,
2118,real_owner_address,,
2119,real_owner_address,,
2122,real_owner_address,,
2124,real_owner_address,,
2126,real_owner_address,,
2127,real_owner_address,,
2128,real_owner_address,,
2129,real_owner_address,,
2130,real_owner_address,,
2132,real_owner_address,,
2133,real_owner_address,,
2136,real_owner_address,,
2137,real_owner_address,,
2138,real_owner_address,,
2139,real_owner_address,,
2140,real_owner_address,,
2141,real_owner_address,,
2142,real_owner_address,,
2143,real_owner_address,,
2144,real_owner_address,,
2145,real_owner_address,,
2146,real_owner_address,,
2147,real_owner_address,,
2149,real_owner_address,,
2150,real_owner_address,,
2151,real_owner_address,,
2152,real_owner_address,,
2153,real_owner_address,,
2155,real_owner_address,,
2156,real_owner_address,,
2157,real_owner_address,,
2159,real_owner_address,,
2160,real_owner_address,,
2161,real_owner_address,,
2162,real_owner_address,,
2163,real_owner_address,,
2165,real_owner_address,,
2166,real_owner_address,,
2168,real_owner_address,,
2169,real_owner_address,,
2170,real_owner_address,,
2171,real_owner_address,,
2172,real_owner_address,,
2173,real_owner_address,,
2174,real_owner_address,,
2175,real_owner_address,,
2176,real_owner_address,,
2177,real_owner_address,,
2178,real_owner_address,,
2179,real_owner_address,,
2180,real_owner_address,,
2181,real_owner_address,,
2182,real_owner_address,,
2183,real_owner_address,,
2184,real_owner_address,,
2185,real_owner_address,,
2186,real_owner_address,,
2187,real_owner_address,,
2188,real_owner_address,,
2190,real_owner_address,,
2191,real_owner_address,,
2193,real_owner_address,,
2194,real_owner_address,,
2195,real_owner_address,,
2197,real_owner_address,,
2198,real_owner_address,,
2199,real_owner_address,,
2200,real_owner_address,,
2201,real_owner_address,,
2202,real_owner_address,,
2203,real_owner_address,,
2204,real_owner_address,,
2205,real_owner_address,,
2206,real_owner_address,,
2207,real_owner_address,,
2209,real_owner_address,,
2211,real_owner_address,,
2212,real_owner_address,,
2213,real_owner_address,,
2214,real_owner_address,,
2217,real_owner_address,,
2220,real_owner_address,,
2222,real_owner_address,,
2223,real_owner_address,,
2224,real_owner_address,,
2225,real_owner_address,,
2226,real_owner_address,,
2227,real_owner_address,,
2228,real_owner_address,,
2231,real_owner_address,,
2233,real_owner_address,,
2234,real_owner_address,,
2235,real_owner_address,,
2237,real_owner_address,,
2238,real_owner_address,,
2239,real_owner_address,,
2243,real_owner_address,,
2244,real_owner_address,,
2246,real_owner_address,,
2248,real_owner_address,,
2249,real_owner_address,,
2250,real_owner_address,,
2251,real_owner_address,,
2253,real_owner_address,,
2254,real_owner_address,,
2256,real_owner_address,,
2257,real_owner_address,,
2258,real_owner_address,,
2259,real_owner_address,,
2260,real_owner_address,,
2261,real_owner_address,,
2262,real_owner_address,,
2263,real_owner_address,,
2264,real_owner_address,,
2265,real_owner_address,,
2268,real_owner_address,,
2269,real_owner_address,,
2270,real_owner_address,,
2271,real_owner_address,,
2272,real_owner_address,,
2273,real_owner_address,,
2274,real_owner_address,,
2275,real_owner_address,,
2277,real_owner_address,,
2278,real_owner_address,,
2279,real_owner_address,,
2280,real_owner_address,,
2281,real_owner_address,,
2282,real_owner_address,,
2283,real_owner_address,,
2285,real_owner_address,,
2288,real_owner_address,,
2289,real_owner_address,,
2290,real_owner_address,,
2291,real_owner_address,,
2292,real_owner_address,,
2293,real_owner_address,,
2294,real_owner_address,,
2295,real_owner_address,,
2296,real_owner_address,,
2297,real_owner_address,,
2298,real_owner_address,,
2299,real_owner_address,,
2301,real_owner_address,,
2302,real_owner_address,,
2303,real_owner_address,,
2304,real_owner_address,,
2305,real_owner_address,,
2306,real_owner_address,,
2307,real_owner_address,,
2309,real_owner_address,,
2310,real_owner_address,,
2311,real_owner_address,,
2312,real_owner_address,,
2313,real_owner_address,,
2315,real_owner_address,,
2317,real_owner_address,,
2318,real_owner_address,,
2319,real_owner_address,,
2321,real_owner_address,,
2323,real_owner_address,,
2324,real_owner_address,,
2325,real_owner_address,,
2327,real_owner_address,,
2329,real_owner_address,,
2330,real_owner_address,,
2331,real_owner_address,,
2333,real_owner_address,,
2334,real_owner_address,,
2335,real_owner_address,,
2337,real_owner_address,,
2338,real_owner_address,,
2339,real_owner_address,,
2340,real_owner_address,,
2341,real_owner_address,,
2342,real_owner_address,,
2345,real_owner_address,,
2346,real_owner_address,,
2347,real_owner_address,,
2348,real_owner_address,,
2349,real_owner_address,,
2350,real_owner_address,,
2351,real_owner_address,,
2352,real_owner_address,,
2353,real_owner_address,,
2354,real_owner_address,,
2356,real_owner_address,,
2357,real_owner_address,,
2358,real_owner_address,,
2359,real_owner_address,,
2360,real_owner_address,,
2361,real_owner_address,,
2362,real_owner_address,,
2363,real_owner_address,,
2364,real_owner_address,,
2365,real_owner_address,,
2366,real_owner_address,,
2367,real_owner_address,,
2368,real_owner_address,,
2369,real_owner_address,,
2370,real_owner_address,,
2371,real_owner_address,,
2373,real_owner_address,,
2374,real_owner_address,,
2376,real_owner_address,,
2377,real_owner_address,,
2378,real_owner_address,,
2379,real_owner_address,,
2380,real_owner_address,,
2382,real_owner_address,,
2383,real_owner_address,,
2384,real_owner_address,,
2385,real_owner_address,,
2386,real_owner_address,,
2387,real_owner_address,,
2388,real_owner_address,,
2389,real_owner_address,,
2390,real_owner_address,,
2391,real_owner_address,,
2392,real_owner_address,,
2393,real_owner_address,,
2395,real_owner_address,,
2396,real_owner_address,,
2397,real_owner_address,,
2398,real_owner_address,,
2399,real_owner_address,,
2400,real_owner_address,,
2401,real_owner_address,,
2402,real_owner_address,,
2403,real_owner_address,,
2404,real_owner_address,,
2406,real_owner_address,,
2407,real_owner_address,,
2409,real_owner_address,,
2410,real_owner_address,,
2413,real_owner_address,,
2414,real_owner_address,,
2416,real_owner_address,,
2417,real_owner_address,,
2418,real_owner_address,,
2421,real_owner_address,,
2422,real_owner_address,,
2423,real_owner_address,,
2425,real_owner_address,,
2426,real_owner_address,,
2429,real_owner_address,,
2430,real_owner_address,,
2431,real_owner_address,,
2432,real_owner_address,,
2433,real_owner_address,,
2435,real_owner_address,,
2436,real_owner_address,,
2437,real_owner_address,,
2438,real_owner_address,,
2439,real_owner_address,,
2441,real_owner_address,,
2442,real_owner_address,,
2443,real_owner_address,,
2444,real_owner_address,,
2445,real_owner_address,,
2446,real_owner_address,,
2447,real_owner_address,,
2448,real_owner_address,,
2449,real_owner_address,,
2450,real_owner_address,,
2451,real_owner_address,,
2452,real_owner_address,,
2453,real_owner_address,,
2456,real_owner_address,,
2457,real_owner_address,,
2458,real_owner_address,,
2459,real_owner_address,,
2460,real_owner_address,,
2461,real_owner_address,,
2462,real_owner_address,,
2464,real_owner_address,,
2465,real_owner_address,,
2466,real_owner_address,,
2467,real_owner_address,,
2469,real_owner_address,,
2471,real_owner_address,,
2472,real_owner_address,,
2473,real_owner_address,,
2474,real_owner_address,,
2476,real_owner_address,,
2478,real_owner_address,,
2480,real_owner_address,,
2481,real_owner_address,,
2483,real_owner_address,,
2484,real_owner_address,,
2485,real_owner_address,,
2486,real_owner_address,,
2488,real_owner_address,,
2489,real_owner_address,,
2490,real_owner_address,,
2491,real_owner_address,,
2492,real_owner_address,,
2493,real_owner_address,,
2494,real_owner_address,,
2495,real_owner_address,,
2496,real_owner_address,,
2497,real_owner_address,,
2498,real_owner_address,,
2500,real_owner_address,,
2501,real_owner_address,,
2502,real_owner_address,,
2504,real_owner_address,,
2505,real_owner_address,,
2507,real_owner_address,,
2508,real_owner_address,,
2509,real_owner_address,,
2510,real_owner_address,,
2511,real_owner_address,,
2512,real_owner_address,,
2513,real_owner_address,,
2514,real_owner_address,,
2515,real_owner_address,,
2516,real_owner_address,,
2518,real_owner_address,,
2520,real_owner_address,,
2521,real_owner_address,,
2522,real_owner_address,,
2523,real_owner_address,,
2525,real_owner_address,,
2526,real_owner_address,,
2527,real_owner_address,,
2528,real_owner_address,,
2529,real_owner_address,,
2530,real_owner_address,,
2531,real_owner_address,,
2532,real_owner_address,,
2534,real_owner_address,,
2535,real_owner_address,,
2536,real_owner_address,,
2537,real_owner_address,,
2538,real_owner_address,,
2540,real_owner_address,,
2541,real_owner_address,,
2543,real_owner_address,,
2545,real_owner_address,,
2547,real_owner_address,,
2548,real_owner_address,,
2550,real_owner_address,,
2552,real_owner_address,,
2553,real_owner_address,,
2554,real_owner_address,,
2555,real_owner_address,,
2556,real_owner_address,,
2557,real_owner_address,,
2558,real_owner_address,,
2559,real_owner_address,,
2560,real_owner_address,,
2561,real_owner_address,,
2563,real_owner_address,,
2564,real_owner_address,,
2565,real_owner_address,,
2567,real_owner_address,,
2568,real_owner_address,,
2569,real_owner_address,,
2570,real_owner_address,,
2572,real_owner_address,,
2574,real_owner_address,,
2576,real_owner_address,,
2577,real_owner_address,,
2578,real_owner_address,,
2579,real_owner_address,,
2580,real_owner_address,,
2582,real_owner_address,,
2586,real_owner_address,,
2587,real_owner_address,,
2588,real_owner_address,,
2589,real_owner_address,,
2590,real_owner_address,,
2593,real_owner_address,,
2595,real_owner_address,,
2596,real_owner_address,,
2597,real_owner_address,,
2598,real_owner_address,,
2599,real_owner_address,,
2600,real_owner_address,,
2601,real_owner_address,,
2602,real_owner_address,,
2603,real_owner_address,,
2604,real_owner_address,,
2605,real_owner_address,,
2606,real_owner_address,,
2607,real_owner_address,,
2608,real_owner_address,,
2609,real_owner_address,,
2610,real_owner_address,,
2612,real_owner_address,,
2613,real_owner_address,,
2614,real_owner_address,,
2615,real_owner_address,,
2617,real_owner_address,,
2618,real_owner_address,,
2619,real_owner_address,,
2620,real_owner_address,,
2621,real_owner_address,,
2624,real_owner_address,,
2627,real_owner_address,,
2628,real_owner_address,,
2629,real_owner_address,,
2630,real_owner_address,,
2631,real_owner_address,,
2632,real_owner_address,,
2633,real_owner_address,,
2634,real_owner_address,,
2635,real_owner_address,,
2636,real_owner_address,,
2637,real_owner_address,,
2638,real_owner_address,,
2639,real_owner_address,,
2640,real_owner_address,,
2641,real_owner_address,,
2644,real_owner_address,,
2646,real_owner_address,,
2647,real_owner_address,,
2648,real_owner_address,,
2649,real_owner_address,,
2650,real_owner_address,,
2651,real_owner_address,,
2655,real_owner_address,,
2656,real_owner_address,,
2658,real_owner_address,,
2659,real_owner_address,,
2660,real_owner_address,,
2661,real_owner_address,,
2663,real_owner_address,,
2664,real_owner_address,,
2665,real_owner_address,,
2666,real_owner_address,,
2667,real_owner_address,,
2669,real_owner_address,,
2670,real_owner_address,,
2671,real_owner_address,,
2672,real_owner_address,,
2673,real_owner_address,,
2676,real_owner_address,,
2677,real_owner_address,,
2678,real_owner_address,,
2679,real_owner_address,,
2680,real_owner_address,,
2681,real_owner_address,,
2682,real_owner_address,,
2683,real_owner_address,,
2684,real_owner_address,,
2685,real_owner_address,,
2686,real_owner_address,,
2687,real_owner_address,,
2689,real_owner_address,,
2690,real_owner_address,,
2691,real_owner_address,,
2692,real_owner_address,,
2693,real_owner_address,,
2694,real_owner_address,,
2695,real_owner_address,,
2696,real_owner_address,,
2698,real_owner_address,,
2699,real_owner_address,,
2700,real_owner_address,,
2703,real_owner_address,,
2704,real_owner_address,,
2705,real_owner_address,,
2706,real_owner_address,,
2707,real_owner_address,,
2708,real_owner_address,,
2709,real_owner_address,,
2710,real_owner_address,,
2711,real_owner_address,,
2713,real_owner_address,,
2714,real_owner_address,,
2715,real_owner_address,,
2716,real_owner_address,,
2718,real_owner_address,,
2719,real_owner_address,,
2720,real_owner_address,,
2721,real_owner_address,,
2722,real_owner_address,,
2723,real_owner_address,,
2724,real_owner_address,,
2726,real_owner_address,,
2727,real_owner_address,,
2729,real_owner_address,,
2730,real_owner_address,,
2731,real_owner_address,,
2732,real_owner_address,,
2733,real_owner_address,,
2734,real_owner_address,,
2735,real_owner_address,,
2737,real_owner_address,,
2738,real_owner_address,,
2739,real_owner_address,,
2741,real_owner_address,,
2742,real_owner_address,,
2743,real_owner_address,,
2744,real_owner_address,,
2745,real_owner_address,,
2746,real_owner_address,,
2747,real_owner_address,,
2749,real_owner_address,,
2752,real_owner_address,,
2753,real_owner_address,,
2754,real_owner_address,,
2755,real_owner_address,,
2756,real_owner_address,,
2757,real_owner_address,,
2758,real_owner_address,,
2759,real_owner_address,,
2760,real_owner_address,,
2761,real_owner_address,,
2762,real_owner_address,,
2763,real_owner_address,,
2765,real_owner_address,,
2766,real_owner_address,,
2767,real_owner_address,,
2768,real_owner_address,,
2769,real_owner_address,,
2770,real_owner_address,,
2771,real_owner_address,,
2772,real_owner_address,,
2773,real_owner_address,,
2774,real_owner_address,,
2776,real_owner_address,,
2777,real_owner_address,,
2779,real_owner_address,,
2780,real_owner_address,,
2781,real_owner_address,,
2782,real_owner_address,,
2783,real_owner_address,,
2784,real_owner_address,,
2786,real_owner_address,,
2788,real_owner_address,,
2789,real_owner_address,,
2790,real_owner_address,,
2791,real_owner_address,,
2792,real_owner_address,,
2793,real_owner_address,,
2794,real_owner_address,,
2796,real_owner_address,,
2797,real_owner_address,,
2798,real_owner_address,,
2800,real_owner_address,,
2802,real_owner_address,,
2803,real_owner_address,,
2805,real_owner_address,,
2806,real_owner_address,,
2808,real_owner_address,,
2809,real_owner_address,,
2810,real_owner_address,,
2811,real_owner_address,,
2812,real_owner_address,,
2813,real_owner_address,,
2815,real_owner_address,,
2816,real_owner_address,,
2817,real_owner_address,,
2818,real_owner_address,,
2819,real_owner_address,,
2820,real_owner_address,,
2821,real_owner_address,,
2822,real_owner_address,,
2823,real_owner_address,,
2824,real_owner_address,,
2826,real_owner_address,,
2827,real_owner_address,,
2828,real_owner_address,,
2829,real_owner_address,,
2830,real_owner_address,,
2831,real_owner_address,,
2832,real_owner_address,,
2833,real_owner_address,,
2835,real_owner_address,,
2837,real_owner_address,,
2838,real_owner_address,,
2839,real_owner_address,,
2840,real_owner_address,,
2842,real_owner_address,,
2843,real_owner_address,,
2844,real_owner_address,,
2845,real_owner_address,,
2847,real_owner_address,,
2850,real_owner_address,,
2851,real_owner_address,,
2854,real_owner_address,,
2856,real_owner_address,,
2857,real_owner_address,,
2858,real_owner_address,,
2859,real_owner_address,,
2860,real_owner_address,,
2861,real_owner_address,,
2863,real_owner_address,,
2864,real_owner_address,,
2865,real_owner_address,,
2866,real_owner_address,,
2868,real_owner_address,,
2869,real_owner_address,,
2870,real_owner_address,,
2871,real_owner_address,,
2872,real_owner_address,,
2873,real_owner_address,,
2874,real_owner_address,,
2875,real_owner_address,,
2877,real_owner_address,,
2878,real_owner_address,,
2879,real_owner_address,,
2880,real_owner_address,,
2881,real_owner_address,,
2882,real_owner_address,,
2883,real_owner_address,,
2884,real_owner_address,,
2885,real_owner_address,,
2887,real_owner_address,,
2888,real_owner_address,,
2890,real_owner_address,,
2892,real_owner_address,,
2893,real_owner_address,,
2894,real_owner_address,,
2895,real_owner_address,,
2897,real_owner_address,,
2898,real_owner_address,,
2900,real_owner_address,,
2901,real_owner_address,,
2902,real_owner_address,,
2903,real_owner_address,,
2904,real_owner_address,,
2905,real_owner_address,,
2907,real_owner_address,,
2908,real_owner_address,,
2909,real_owner_address,,
2910,real_owner_address,,
2911,real_owner_address,,
2913,real_owner_address,,
2914,real_owner_address,,
2915,real_owner_address,,
2916,real_owner_address,,
2917,real_owner_address,,
2918,real_owner_address,,
2919,real_owner_address,,
2922,real_owner_address,,
2923,real_owner_address,,
2924,real_owner_address,,
2925,real_owner_address,,
2926,real_owner_address,,
2927,real_owner_address,,
2928,real_owner_address,,
2929,real_owner_address,,
2930,real_owner_address,,
2931,real_owner_address,,
2932,real_owner_address,,
2933,real_owner_address,,
2934,real_owner_address,,
2935,real_owner_address,,
2937,real_owner_address,,
2939,real_owner_address,,
2940,real_owner_address,,
2941,real_owner_address,,
2942,real_owner_address,,
2943,real_owner_address,,
2945,real_owner_address,,
2946,real_owner_address,,
2947,real_owner_address,,
2949,real_owner_address,,
2950,real_owner_address,,
2952,real_owner_address,,
2954,real_owner_address,,
2955,real_owner_address,,
2957,real_owner_address,,
2958,real_owner_address,,
2959,real_owner_address,,
